2.590085220336914062e+01,1.034990844726562500e+02,3.651060485839843750e+01,1.581243896484375000e+02,5.293599700927734375e+01,1.965528411865234375e+02,9.201021575927734375e+01,2.180447235107421875e+02,1.376737823486328125e+02,2.305933837890625000e+02,1.684342346191406250e+02,2.138206176757812500e+02,1.961570739746093750e+02,1.875923461914062500e+02,2.044346771240234375e+02,1.425296783447265625e+02,2.065655517578125000e+02,9.580598449707031250e+01,5.265453338623046875e+01,1.040535812377929688e+02,8.430879211425781250e+01,7.567572021484375000e+01,1.265680618286132812e+02,7.907963562011718750e+01,1.468365936279296875e+02,7.741450500488281250e+01,1.785139770507812500e+02,7.127989959716796875e+01,2.044100036621093750e+02,9.107660675048828125e+01,1.396155700683593750e+02,9.544694519042968750e+01,1.463004760742187500e+02,1.399883117675781250e+02,1.219888229370117188e+02,1.492185668945312500e+02,1.405190277099609375e+02,1.522531738281250000e+02,1.577014160156250000e+02,1.467711334228515625e+02,7.953457641601562500e+01,1.080311431884765625e+02,9.228567504882812500e+01,1.012855529785156250e+02,1.026001129150390625e+02,9.895964813232421875e+01,1.121031951904296875e+02,1.050303421020507812e+02,1.030809173583984375e+02,1.085009078979492188e+02,9.257304382324218750e+01,1.098632049560546875e+02,1.541842803955078125e+02,1.022068481445312500e+02,1.656123809814453125e+02,9.492024230957031250e+01,1.753068237304687500e+02,9.484762573242187500e+01,1.822605133056640625e+02,9.942631530761718750e+01,1.765661621093750000e+02,1.030324096679687500e+02,1.668323211669921875e+02,1.044257431030273438e+02,9.784575653076171875e+01,1.724042053222656250e+02,1.166657867431640625e+02,1.687723083496093750e+02,1.329873962402343750e+02,1.698306121826171875e+02,1.419058990478515625e+02,1.700065307617187500e+02,1.510766601562500000e+02,1.679388427734375000e+02,1.607333526611328125e+02,1.669683380126953125e+02,1.682892761230468750e+02,1.686854858398437500e+02,1.585179443359375000e+02,1.798101501464843750e+02,1.483963928222656250e+02,1.825516357421875000e+02,1.384596710205078125e+02,1.848126525878906250e+02,1.294603881835937500e+02,1.863283691406250000e+02,1.140979461669921875e+02,1.833320770263671875e+02
7.934175109863281250e+01,1.006303710937500000e+02,6.770098114013671875e+01,1.335053100585937500e+02,6.636997222900390625e+01,1.630766448974609375e+02,6.970896911621093750e+01,1.960598144531250000e+02,8.053275299072265625e+01,2.328780517578125000e+02,1.187153015136718750e+02,2.410122375488281250e+02,1.700503234863281250e+02,2.314548034667968750e+02,2.102306213378906250e+02,1.911001434326171875e+02,2.341443939208984375e+02,1.372502746582031250e+02,8.949016571044921875e+01,6.172267150878906250e+01,1.062614440917968750e+02,6.805501556396484375e+01,1.140629348754882812e+02,8.398489379882812500e+01,1.393248901367187500e+02,9.272126770019531250e+01,1.722735900878906250e+02,8.967594909667968750e+01,1.990228271484375000e+02,1.115035247802734375e+02,1.207434234619140625e+02,1.036596221923828125e+02,9.270872497558593750e+01,1.246223678588867188e+02,8.809595489501953125e+01,1.312939300537109375e+02,9.509223937988281250e+01,1.429903717041015625e+02,1.102237701416015625e+02,1.442886962890625000e+02,9.220494842529296875e+01,8.743511199951171875e+01,9.987083435058593750e+01,8.639703369140625000e+01,1.073826065063476562e+02,8.953681945800781250e+01,1.108742446899414062e+02,9.903913116455078125e+01,1.039781646728515625e+02,9.656813812255859375e+01,9.694458770751953125e+01,9.246083831787109375e+01,1.466927185058593750e+02,1.122900848388671875e+02,1.584603118896484375e+02,1.091476287841796875e+02,1.667629089355468750e+02,1.127946777343750000e+02,1.754619293212890625e+02,1.200239944458007812e+02,1.637142944335937500e+02,1.203537521362304688e+02,1.548815765380859375e+02,1.168708724975585938e+02,7.928514099121093750e+01,1.642139587402343750e+02,8.021446228027343750e+01,1.557862701416015625e+02,8.724883270263671875e+01,1.513131103515625000e+02,9.180899810791015625e+01,1.552134704589843750e+02,1.010202026367187500e+02,1.570402526855468750e+02,1.142351455688476562e+02,1.690238037109375000e+02,1.325676269531250000e+02,1.854663696289062500e+02,1.104256973266601562e+02,1.966911773681640625e+02,9.652584075927734375e+01,1.979073486328125000e+02,8.720328521728515625e+01,1.954200134277343750e+02,8.037368011474609375e+01,1.903976287841796875e+02,7.539933776855468750e+01,1.777729339599609375e+02
7.271119689941406250e+01,9.575934600830078125e+01,6.367289733886718750e+01,1.348692169189453125e+02,7.301007843017578125e+01,1.735694732666015625e+02,8.842700958251953125e+01,2.079340209960937500e+02,1.050545043945312500e+02,2.318590698242187500e+02,1.379876403808593750e+02,2.225790557861328125e+02,1.803690490722656250e+02,2.022140045166015625e+02,2.061162414550781250e+02,1.621348419189453125e+02,2.177484741210937500e+02,1.195600585937500000e+02,7.380381011962890625e+01,8.560855865478515625e+01,9.713536071777343750e+01,7.941867828369140625e+01,1.204798965454101562e+02,9.201721191406250000e+01,1.327258758544921875e+02,9.350150299072265625e+01,1.691453247070312500e+02,8.903512573242187500e+01,1.980618286132812500e+02,1.086175994873046875e+02,1.234585876464843750e+02,1.042557525634765625e+02,1.105086059570312500e+02,1.420442657470703125e+02,9.644583892822265625e+01,1.429728393554687500e+02,1.112732849121093750e+02,1.535400238037109375e+02,1.338173065185546875e+02,1.497729949951171875e+02,8.729491424560546875e+01,9.782340240478515625e+01,9.616998291015625000e+01,9.472723388671875000e+01,1.050448303222656250e+02,9.706701660156250000e+01,1.115312805175781250e+02,1.051073226928710938e+02,1.029865264892578125e+02,1.036594696044921875e+02,9.409973907470703125e+01,1.024932250976562500e+02,1.450561828613281250e+02,1.087722625732421875e+02,1.567654266357421875e+02,1.031348190307617188e+02,1.656516723632812500e+02,1.044481658935546875e+02,1.734917602539062500e+02,1.093755645751953125e+02,1.649423217773437500e+02,1.123280792236328125e+02,1.552514648437500000e+02,1.109383239746093750e+02,8.662919616699218750e+01,1.631763153076171875e+02,9.301322937011718750e+01,1.595194702148437500e+02,1.026575622558593750e+02,1.593465576171875000e+02,1.104237289428710938e+02,1.621244812011718750e+02,1.218920211791992188e+02,1.630357055664062500e+02,1.358232727050781250e+02,1.683439941406250000e+02,1.500349426269531250e+02,1.754178466796875000e+02,1.353054351806640625e+02,1.861839752197265625e+02,1.215004730224609375e+02,1.897930297851562500e+02,1.101109008789062500e+02,1.890453491210937500e+02,1.007011871337890625e+02,1.861990356445312500e+02,9.298060607910156250e+01,1.764645843505859375e+02
3.838371276855468750e+01,6.461647796630859375e+01,2.525492095947265625e+01,1.145753479003906250e+02,2.429760742187500000e+01,1.637759857177734375e+02,5.141290283203125000e+01,2.045334167480468750e+02,9.319984436035156250e+01,2.334191589355468750e+02,1.356781463623046875e+02,2.308891906738281250e+02,1.616180114746093750e+02,1.989169311523437500e+02,1.774672546386718750e+02,1.633908081054687500e+02,1.903473052978515625e+02,1.231078491210937500e+02,6.683147430419921875e+01,6.483562469482421875e+01,1.051347198486328125e+02,5.830403900146484375e+01,1.382026977539062500e+02,8.482139587402343750e+01,1.615724182128906250e+02,9.745720672607421875e+01,1.891910705566406250e+02,9.773872375488281250e+01,2.058949737548828125e+02,1.112900466918945312e+02,1.469082183837890625e+02,1.088113098144531250e+02,1.444361572265625000e+02,1.558218688964843750e+02,1.137964096069335938e+02,1.571211242675781250e+02,1.310483703613281250e+02,1.696699981689453125e+02,1.472386779785156250e+02,1.691280212402343750e+02,8.263931274414062500e+01,8.326384735107421875e+01,9.641178894042968750e+01,8.177984619140625000e+01,1.073226776123046875e+02,8.686308288574218750e+01,1.142570343017578125e+02,9.916349792480468750e+01,1.034430007934570312e+02,9.751358032226562500e+01,9.098464965820312500e+01,9.334130859375000000e+01,1.588403015136718750e+02,1.160459289550781250e+02,1.714181365966796875e+02,1.103261108398437500e+02,1.819210205078125000e+02,1.152281799316406250e+02,1.857997741699218750e+02,1.238939208984375000e+02,1.787475738525390625e+02,1.265440673828125000e+02,1.686677093505859375e+02,1.221877822875976562e+02,7.995777893066406250e+01,1.698492431640625000e+02,9.789266967773437500e+01,1.735040893554687500e+02,1.112048416137695312e+02,1.768971557617187500e+02,1.182906494140625000e+02,1.831555480957031250e+02,1.285143127441406250e+02,1.826472473144531250e+02,1.373124084472656250e+02,1.876730346679687500e+02,1.435283508300781250e+02,1.928059692382812500e+02,1.331144256591796875e+02,2.005260925292968750e+02,1.221953201293945312e+02,1.999716186523437500e+02,1.112505798339843750e+02,1.978013000488281250e+02,1.021998214721679688e+02,1.930210266113281250e+02,9.168916320800781250e+01,1.842436218261718750e+02
5.569984436035156250e+01,1.209766769409179688e+02,7.282556915283203125e+01,1.604408569335937500e+02,9.480132293701171875e+01,1.978032073974609375e+02,1.273137664794921875e+02,2.229487609863281250e+02,1.622135925292968750e+02,2.306812744140625000e+02,1.886960144042968750e+02,2.086673889160156250e+02,2.127025909423828125e+02,1.698062438964843750e+02,2.159895629882812500e+02,1.234566726684570312e+02,2.086137237548828125e+02,7.446249389648437500e+01,5.990476989746093750e+01,1.142052383422851562e+02,7.648081970214843750e+01,9.658924865722656250e+01,1.032851333618164062e+02,9.557841491699218750e+01,1.239366455078125000e+02,9.199356079101562500e+01,1.518764648437500000e+02,7.910697174072265625e+01,1.836453552246093750e+02,8.880963134765625000e+01,1.209029541015625000e+02,1.079507446289062500e+02,1.307321166992187500e+02,1.601566467285156250e+02,1.198802795410156250e+02,1.660073394775390625e+02,1.372214660644531250e+02,1.667558593750000000e+02,1.514170532226562500e+02,1.573467407226562500e+02,7.904628753662109375e+01,1.137695770263671875e+02,8.696641540527343750e+01,1.078057861328125000e+02,9.756390380859375000e+01,1.078811645507812500e+02,1.056345901489257812e+02,1.129848632812500000e+02,9.812310791015625000e+01,1.162691040039062500e+02,8.849353027343750000e+01,1.177202911376953125e+02,1.434009399414062500e+02,1.067946319580078125e+02,1.490460205078125000e+02,9.555850219726562500e+01,1.587557067871093750e+02,9.213803100585937500e+01,1.701169586181640625e+02,9.466961669921875000e+01,1.638558654785156250e+02,1.013000793457031250e+02,1.542299804687500000e+02,1.056331024169921875e+02,1.156709518432617188e+02,1.850705566406250000e+02,1.240278778076171875e+02,1.824798278808593750e+02,1.326552886962890625e+02,1.798457641601562500e+02,1.417571716308593750e+02,1.796965789794921875e+02,1.510181274414062500e+02,1.745349884033203125e+02,1.626736145019531250e+02,1.734446411132812500e+02,1.725533905029296875e+02,1.715582580566406250e+02,1.676348724365234375e+02,1.798310546875000000e+02,1.588394165039062500e+02,1.879267120361328125e+02,1.484724121093750000e+02,1.915532379150390625e+02,1.398204040527343750e+02,1.927577209472656250e+02,1.302172241210937500e+02,1.914589538574218750e+02
4.659356689453125000e+01,9.803666687011718750e+01,4.670640945434570312e+01,1.379170379638671875e+02,5.739963531494140625e+01,1.807110900878906250e+02,8.629618835449218750e+01,2.173300933837890625e+02,1.240526504516601562e+02,2.296940155029296875e+02,1.575829620361328125e+02,2.177808685302734375e+02,1.799001007080078125e+02,1.853459472656250000e+02,1.904942779541015625e+02,1.497893829345703125e+02,1.949234771728515625e+02,1.172424926757812500e+02,7.046398162841796875e+01,8.844338989257812500e+01,9.403128051757812500e+01,7.860396575927734375e+01,1.244245681762695312e+02,8.885392761230468750e+01,1.484927978515625000e+02,8.895085144042968750e+01,1.736945190429687500e+02,8.054955291748046875e+01,1.949780426025390625e+02,8.432655334472656250e+01,1.372539672851562500e+02,1.019828491210937500e+02,1.392144165039062500e+02,1.439224090576171875e+02,1.162573089599609375e+02,1.505171051025390625e+02,1.333609313964843750e+02,1.581551055908203125e+02,1.494113616943359375e+02,1.540303344726562500e+02,8.014989471435546875e+01,1.026768569946289062e+02,9.174124145507812500e+01,9.942828369140625000e+01,1.037469100952148438e+02,9.902380371093750000e+01,1.129789276123046875e+02,1.054061126708984375e+02,1.026306152343750000e+02,1.072396850585937500e+02,9.096425628662109375e+01,1.070037765502929688e+02,1.506809387207031250e+02,1.069375381469726562e+02,1.606184997558593750e+02,9.984220123291015625e+01,1.707204589843750000e+02,1.005371398925781250e+02,1.790121917724609375e+02,1.046752471923828125e+02,1.715663909912109375e+02,1.087314300537109375e+02,1.606430664062500000e+02,1.090302658081054688e+02,9.405210876464843750e+01,1.787053222656250000e+02,1.079703369140625000e+02,1.738891601562500000e+02,1.223850860595703125e+02,1.718436889648437500e+02,1.327892150878906250e+02,1.742346496582031250e+02,1.423194885253906250e+02,1.725180358886718750e+02,1.512917938232421875e+02,1.752571411132812500e+02,1.578857879638671875e+02,1.804829559326171875e+02,1.499082946777343750e+02,1.937710876464843750e+02,1.402121276855468750e+02,1.987100219726562500e+02,1.291791992187500000e+02,1.999599304199218750e+02,1.196552200317382812e+02,1.989166412353515625e+02,1.060510253906250000e+02,1.941229095458984375e+02
4.600661468505859375e+01,1.465333251953125000e+02,6.656165313720703125e+01,1.837088317871093750e+02,8.990380096435546875e+01,2.173323669433593750e+02,1.325475006103515625e+02,2.305795135498046875e+02,1.767930755615234375e+02,2.215684356689453125e+02,1.992823028564453125e+02,1.962514495849609375e+02,2.084373779296875000e+02,1.635232849121093750e+02,2.014946899414062500e+02,1.283925933837890625e+02,1.862199859619140625e+02,9.616457366943359375e+01,5.052008056640625000e+01,1.111184082031250000e+02,7.173081970214843750e+01,8.351210784912109375e+01,1.030684585571289062e+02,8.181210327148437500e+01,1.283023529052734375e+02,7.432576751708984375e+01,1.497486572265625000e+02,5.826990509033203125e+01,1.703205566406250000e+02,6.792490386962890625e+01,1.238730392456054688e+02,9.757055664062500000e+01,1.430035400390625000e+02,1.228095092773437500e+02,1.273979721069335938e+02,1.466175842285156250e+02,1.450217590332031250e+02,1.439515228271484375e+02,1.573164367675781250e+02,1.337544250488281250e+02,7.695094299316406250e+01,1.207590789794921875e+02,8.401912689208984375e+01,1.097435302734375000e+02,9.263334655761718750e+01,1.063652725219726562e+02,1.047809600830078125e+02,1.129321823120117188e+02,9.635767364501953125e+01,1.178084793090820312e+02,8.678651428222656250e+01,1.218564758300781250e+02,1.423479919433593750e+02,9.839558410644531250e+01,1.494856567382812500e+02,8.702024078369140625e+01,1.587069396972656250e+02,8.358326721191406250e+01,1.673585815429687500e+02,8.741200256347656250e+01,1.618887634277343750e+02,9.442937469482421875e+01,1.516569976806640625e+02,9.762992095947265625e+01,1.188683242797851562e+02,1.834423522949218750e+02,1.295686340332031250e+02,1.699384155273437500e+02,1.413526306152343750e+02,1.608125610351562500e+02,1.488046112060546875e+02,1.598628082275390625e+02,1.546090698242187500e+02,1.561613159179687500e+02,1.649988708496093750e+02,1.561201171875000000e+02,1.770685729980468750e+02,1.595953674316406250e+02,1.715198059082031250e+02,1.772889862060546875e+02,1.633690948486328125e+02,1.829586944580078125e+02,1.565948486328125000e+02,1.857562103271484375e+02,1.487424621582031250e+02,1.881061248779296875e+02,1.339949035644531250e+02,1.891926574707031250e+02
4.290289306640625000e+01,1.031851119995117188e+02,4.486679077148437500e+01,1.470437011718750000e+02,4.989237976074218750e+01,1.862977600097656250e+02,7.802918243408203125e+01,2.154032135009765625e+02,1.222795715332031250e+02,2.313461608886718750e+02,1.611391143798828125e+02,2.173903808593750000e+02,1.870312805175781250e+02,1.860664367675781250e+02,1.897878723144531250e+02,1.474551544189453125e+02,1.935076293945312500e+02,1.127136535644531250e+02,6.443799591064453125e+01,9.422319030761718750e+01,8.887344360351562500e+01,7.678959655761718750e+01,1.187908096313476562e+02,8.052288818359375000e+01,1.494399719238281250e+02,8.207852172851562500e+01,1.741509094238281250e+02,7.755216979980468750e+01,1.945987396240234375e+02,9.229131317138671875e+01,1.360980072021484375e+02,9.670149993896484375e+01,1.383898468017578125e+02,1.368961334228515625e+02,1.180266723632812500e+02,1.468727111816406250e+02,1.358014526367187500e+02,1.530181274414062500e+02,1.493593750000000000e+02,1.482905731201171875e+02,8.250566101074218750e+01,1.037039031982421875e+02,9.112876892089843750e+01,9.713379669189453125e+01,1.001071166992187500e+02,9.652951049804687500e+01,1.091638641357421875e+02,1.034789657592773438e+02,1.010191268920898438e+02,1.062663192749023438e+02,9.160382080078125000e+01,1.066115036010742188e+02,1.553834991455078125e+02,1.032627410888671875e+02,1.641834106445312500e+02,9.711305236816406250e+01,1.725961456298828125e+02,9.700954437255859375e+01,1.780935516357421875e+02,1.042458114624023438e+02,1.727067871093750000e+02,1.057078247070312500e+02,1.648612213134765625e+02,1.060676574707031250e+02,9.030195617675781250e+01,1.728581390380859375e+02,1.068287048339843750e+02,1.666501312255859375e+02,1.224372863769531250e+02,1.671520996093750000e+02,1.321062927246093750e+02,1.685455627441406250e+02,1.414050903320312500e+02,1.671073913574218750e+02,1.497110900878906250e+02,1.670886535644531250e+02,1.597871704101562500e+02,1.704493255615234375e+02,1.513283233642578125e+02,1.813041076660156250e+02,1.419465332031250000e+02,1.871069946289062500e+02,1.315523071289062500e+02,1.877347106933593750e+02,1.210390625000000000e+02,1.878902740478515625e+02,1.048215637207031250e+02,1.838344116210937500e+02
6.280707550048828125e+01,1.020725708007812500e+02,6.373569488525390625e+01,1.416903839111328125e+02,6.503511810302734375e+01,1.776928863525390625e+02,8.400548553466796875e+01,2.083569335937500000e+02,1.126925582885742188e+02,2.276093597412109375e+02,1.534590454101562500e+02,2.241879730224609375e+02,1.940261840820312500e+02,1.972907257080078125e+02,2.163454589843750000e+02,1.573089904785156250e+02,2.288393859863281250e+02,1.098053512573242188e+02,7.242668914794921875e+01,7.646513366699218750e+01,9.076364135742187500e+01,6.740948486328125000e+01,1.169910354614257812e+02,7.532304382324218750e+01,1.419545135498046875e+02,8.098737335205078125e+01,1.746158752441406250e+02,7.873152923583984375e+01,2.027588653564453125e+02,9.333850860595703125e+01,1.275868682861328125e+02,9.844999694824218750e+01,1.212530975341796875e+02,1.442697601318359375e+02,1.078442916870117188e+02,1.507398834228515625e+02,1.197135238647460938e+02,1.569068603515625000e+02,1.356207885742187500e+02,1.566844482421875000e+02,8.419551086425781250e+01,9.728253936767578125e+01,8.899131774902343750e+01,9.076489257812500000e+01,9.905418395996093750e+01,9.275134277343750000e+01,1.079324722290039062e+02,1.002807617187500000e+02,9.921488189697265625e+01,1.020965499877929688e+02,8.830807495117187500e+01,1.020697479248046875e+02,1.525043029785156250e+02,1.065192871093750000e+02,1.619277038574218750e+02,9.972595214843750000e+01,1.731875915527343750e+02,1.015171813964843750e+02,1.809951477050781250e+02,1.102131729125976562e+02,1.720417022705078125e+02,1.129958038330078125e+02,1.609249725341796875e+02,1.109767227172851562e+02,9.414562988281250000e+01,1.783521118164062500e+02,1.013722000122070312e+02,1.728659057617187500e+02,1.116233978271484375e+02,1.728484649658203125e+02,1.191448669433593750e+02,1.754616088867187500e+02,1.285323486328125000e+02,1.745351104736328125e+02,1.384571380615234375e+02,1.786187744140625000e+02,1.460086975097656250e+02,1.839995422363281250e+02,1.360215759277343750e+02,1.915505065917968750e+02,1.248484344482421875e+02,1.943932189941406250e+02,1.157640457153320312e+02,1.945507049560546875e+02,1.072229537963867188e+02,1.927487182617187500e+02,9.860401916503906250e+01,1.884820709228515625e+02
5.324264526367187500e+01,7.755166625976562500e+01,4.904758453369140625e+01,1.209490051269531250e+02,4.845132446289062500e+01,1.599305114746093750e+02,7.295623016357421875e+01,1.988159179687500000e+02,1.039053497314453125e+02,2.271887664794921875e+02,1.356113891601562500e+02,2.179204101562500000e+02,1.689847412109375000e+02,1.996207427978515625e+02,1.955538330078125000e+02,1.650358581542968750e+02,2.080316314697265625e+02,1.282030029296875000e+02,6.071091461181640625e+01,7.109198760986328125e+01,9.352648925781250000e+01,7.566337585449218750e+01,1.182444839477539062e+02,9.319575500488281250e+01,1.551450195312500000e+02,9.860266876220703125e+01,1.794655761718750000e+02,1.002044143676757812e+02,2.040947113037109375e+02,1.075392303466796875e+02,1.359607849121093750e+02,1.122960205078125000e+02,1.266324768066406250e+02,1.681232604980468750e+02,1.028754272460937500e+02,1.629718170166015625e+02,1.198527221679687500e+02,1.767588500976562500e+02,1.394753723144531250e+02,1.728523864746093750e+02,7.773739624023437500e+01,8.920703887939453125e+01,9.109381866455078125e+01,8.400634765625000000e+01,1.023421325683593750e+02,8.861657714843750000e+01,1.101276626586914062e+02,1.048376312255859375e+02,9.972319793701171875e+01,1.034948959350585938e+02,8.640186309814453125e+01,1.001479949951171875e+02,1.554371795654296875e+02,1.168675842285156250e+02,1.683588256835937500e+02,1.064478454589843750e+02,1.806989288330078125e+02,1.073788223266601562e+02,1.900008087158203125e+02,1.179515686035156250e+02,1.808240966796875000e+02,1.226109008789062500e+02,1.684098205566406250e+02,1.207489318847656250e+02,7.834912109375000000e+01,1.678046112060546875e+02,9.627681732177734375e+01,1.722031555175781250e+02,1.095804519653320312e+02,1.769248962402343750e+02,1.170183029174804688e+02,1.812597961425781250e+02,1.268077545166015625e+02,1.794689483642578125e+02,1.386043090820312500e+02,1.804580688476562500e+02,1.495410156250000000e+02,1.789886474609375000e+02,1.375177764892578125e+02,1.927965240478515625e+02,1.232736663818359375e+02,2.005747985839843750e+02,1.128927154541015625e+02,2.004614868164062500e+02,1.030805206298828125e+02,1.982387542724609375e+02,9.114927673339843750e+01,1.884917297363281250e+02
